product_link-href,manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,tranmission
https://www.carlist.my/used-cars/2010-bmw-523i-2-5-sedan-f10-keyless-tip-tip-no-need-repair-run-flat-tyre-high-trade-in/7794313,2010.0,85000.0,64500.0,4899.0,2497.0,Aspirated,2968.0,1860.0,Multi-Point Injected,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,250.0,4.0,BMW,Black,523i,Automatic
https://www.carlist.my/used-cars/2010-bmw-523i-2-5-sedan-f10-direct-1-owner-full-services-history-ckd/7897126,2010.0,190000.0,63800.0,4899.0,2497.0,Aspirated,2968.0,1860.0,Multi-Point Injected,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,250.0,4.0,BMW,Grey,523i,Automatic
https://www.carlist.my/used-cars/2009-bmw-523i-2-5-sedan-condition-like-new-fast-loan-approval/7275845,2009.0,140000.0,31999.0,4841.0,2497.0,Aspirated,2888.0,1846.0,Multi-Point Injected,5.0,190.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1468.0,230.0,4.0,BMW,Black,523i,Automatic
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-null-null/7854050,2014.0,85000.0,139800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/ori-2012-bmw-528i-f10-2-0-m-sport-cbu-facelift-8-speed-excellent-condition/7859570,2012.0,115000.0,85800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,White,528i,Automatic
https://www.carlist.my/used-cars/bmw-528i-f10-2-0-twin-turbo-original-m-sport-head-up-display-one-year-warrety/7737518,2012.0,90000.0,95800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Silver,528i,Automatic
https://www.carlist.my/used-cars/2011-bmw-528i-3-0-sedan-a-perfect-condition-with-sunroof-memory-seat-fully-leather/7709219,2011.0,90000.0,70800.0,4899.0,2996.0,Aspirated,2968.0,1860.0,Direct Injection,5.0,258.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,310.0,4.0,BMW,Silver,528i,Automatic
https://www.carlist.my/used-cars/2015-bmw-528i-2-0-m-sport-low-mileage-54k-km-bmw-service-record/7860119,2015.0,55000.0,155800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2000-bmw-528i-2-8-a-e39-m-sports-cbu-reverse-cam-full-service-car-king/7873045,2000.0,220000.0,17800.0,4775.0,2793.0,Aspirated,2830.0,1800.0,Multi-Point Injected,5.0,193.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,280.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2013-bmw-528i-m-sport-2-0-facelift-ori-10k-km-only/7899227,2013.0,10000.0,148000.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Grey,528i,Automatic
https://www.carlist.my/used-cars/2012-bmw-528i-2-0-m-sport/7909440,2012.0,95000.0,99800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,350.0,4.0,BMW,Silver,528i,Automatic
https://www.carlist.my/used-cars/2016-bmw-528i-2-0-m-sport-sedan/7817402,2016.0,75000.0,173800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,350.0,4.0,BMW,Blue,528i,Automatic
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-ckd-facelift-model/7693754,2014.0,105000.0,140800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1462.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2015-bmw-528i-2-0-m-sport-sedan/7825094,2015.0,65000.0,134999.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1462.0,350.0,4.0,BMW,Grey,528i,Automatic
https://www.carlist.my/used-cars/2013-bmw-528i-2-0-m-sport-full-service-record-80k-km-by-ingress-auto/7867144,2013.0,90000.0,112800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2013-bmw-528i-2-0-m-sport-excellent-condition-1-owner/7914133,2013.0,125000.0,118800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2016-bmw-528i-2-0-m-sport-sunroof-full-service-record-last-batch-f10/7861361,2016.0,55000.0,179800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2016-bmw-528i-2-0-a-m-sport-sunroof-harman-kardon-hud-full-service-record-memory-power-seat-paddle-shift-electic-meter-electic-brake-sprot-mode/7797296,2016.0,130000.0,159800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2012-bmw-528i-2-0-m-sport-1-owner-warranty-high-spec/7435699,2012.0,85000.0,93767.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Grey,528i,Automatic
https://www.carlist.my/used-cars/bmw-528i-f10-2-0-m-sport-sedan-a-m-sport-sedan-cbu-reverse-camera-keyless-entry/7903578,2012.0,70000.0,92700.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,White,528i,Automatic
https://www.carlist.my/used-cars/2012-bmw-528i-2-0-m-sport-sedan/7891229,2012.0,160000.0,98800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2015-bmw-528i-2-0-m-sport-f10-full-service-record/7861300,2015.0,55000.0,156800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1462.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2013-bmw-528i-2-0-m-sport-one-vvip-owner-original-m-sport-car-king-condition/7874566,2013.0,85000.0,99800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Grey,528i,Automatic
https://www.carlist.my/used-cars/2012-bmw-528i-2-0-m-sport-a-one-year-warranty/7869363,2012.0,80000.0,88800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2010-bmw-528i-3-0-sedan/7881000,2010.0,115000.0,65000.0,4899.0,2996.0,Aspirated,2968.0,1860.0,Direct Injection,5.0,258.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,310.0,4.0,BMW,Blue,528i,Automatic
https://www.carlist.my/used-cars/bmw-528i-2-0-m-sport-f10-facelift-lci-a-sunroof-p-boot-harman-kardon-hud-keyless-entry-sport-mode-full-full-spec/7896516,2016.0,60000.0,161700.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,350.0,4.0,BMW,Black,528i,Automatic
https://www.carlist.my/used-cars/2013-bmw-528i-2-0-m-sport-sedan/7702589,2013.0,80000.0,99800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,Grey,528i,Automatic
https://www.carlist.my/used-cars/bmw-328i-2-0-m-sport-f30-lady-owner-good-condition/7814519,2014.0,65000.0,119700.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,White,328i,Automatic
https://www.carlist.my/used-cars/2012-bmw-328i-2-0-sport-line-m3-bodykit-free-warranty-1-owner-car/7909303,2012.0,135000.0,82800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1429.0,350.0,4.0,BMW,Grey,328i,Automatic
https://www.carlist.my/used-cars/2012-bmw-328i-2-0-luxury-line-sedan-ori-paint-accident-free-like-new/7879615,2012.0,80000.0,83888.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Silver,328i,Automatic
https://www.carlist.my/used-cars/2013-bmw-328i-2-0-sport-sedan-a-raya-special-promo-tiptop-condition/7119428,2013.0,115000.0,98827.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Grey,328i,Automatic
https://www.carlist.my/used-cars/2014-bmw-328i-2-0-m-sport-f30-full-service-record-60k-by-auto-bavaria/7849408,2014.0,70000.0,128800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,White,328i,Automatic
https://www.carlist.my/used-cars/ori-2012-bmw-328i-2-0-f30-ckd-1owner-1yrs-warranty/7609998,2012.0,85000.0,77800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1429.0,350.0,4.0,BMW,Black,328i,Automatic
https://www.carlist.my/used-cars/2012-bmw-328i-2-0-sport-line-96k-full-service-record/7815755,2012.0,100000.0,88333.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1429.0,350.0,4.0,BMW,Grey,328i,Automatic
https://www.carlist.my/used-cars/2012-bmw-328i-2-0-m-sports-akrapovic-low-mileage/7735831,2012.0,75000.0,81800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1429.0,350.0,4.0,BMW,Black,328i,Automatic
https://www.carlist.my/used-cars/2013-bmw-328i-2-0-gt-sport-line-hatchback/7813708,2013.0,65000.0,113800.0,4824.0,1997.0,Twin-scroll turbo,2920.0,1828.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1508.0,350.0,5.0,BMW,Blue,328i,Automatic
https://www.carlist.my/used-cars/2013-bmw-328i-2-0-m-sport-sedan/7795045,2013.0,85000.0,116800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Red,328i,Automatic
https://www.carlist.my/used-cars/bmw-328i-2-0-m-sport-sedan-6-pot-brembo-disc-4-exhaust-system-control-carbon-mirror-spoiler/7676875,2013.0,85000.0,118600.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Red,328i,Automatic
https://www.carlist.my/used-cars/2014-bmw-f34-328i-2-0-twin-power-turbo-a-grand-torismo-sport-line-import-new-navi-black-interior-leather-seat-paddle-shift-push-start/7707785,2014.0,95000.0,106888.0,4824.0,1997.0,Twin-scroll turbo,2920.0,1828.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1508.0,350.0,5.0,BMW,Black,328i,Automatic
https://www.carlist.my/used-cars/bmw-328i-2-0-m-sport-6-pot-brembo-19-inch-rim-4-exhaust-control-remote-carbon-mirror-spoiler/7857351,2013.0,110000.0,116700.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Red,328i,Automatic
https://www.carlist.my/used-cars/2014-bmw-328i-2-0-m-sport-sedan-push-start-paddle-shift-leather-seat-memory-seat-sport-mode/7768005,2014.0,60000.0,119700.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Black,328i,Automatic
https://www.carlist.my/used-cars/bmw-328i-m-sports-ckd-2-0-a-f-s-r-60k/7819904,2014.0,65000.0,120800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Blue,328i,Automatic
https://www.carlist.my/used-cars/bmw-328i-f34-2-0-grand-turismo-gt-2-0-twin-power-turbo-a-coupe-m-sport-kit-m-caliper-bbs-rim/7809470,2014.0,75000.0,123800.0,4824.0,1997.0,Twin-scroll turbo,2920.0,1828.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1508.0,350.0,5.0,BMW,White,328i,Automatic
https://www.carlist.my/used-cars/mco-3-0-offer-fully-convert-m3-2013-bmw-328i-f30-2-0-ori-m-sport-facelift-local-full-service-record-convert-m3-bodykit-exhaust-with-vvip-plate-4545/7918173,2013.0,85000.0,111900.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Blue,328i,Automatic
https://www.carlist.my/used-cars/2014-bmw-328i-2-0-m-sport-ori-paint-full-service-recod/7853113,2014.0,105000.0,125500.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,White,328i,Automatic
https://www.carlist.my/used-cars/2014-bmw-328i-2-0-m-sport-sedan-full-service-record-by-bmw-paddle-shift-memory-seat-true-year-make/7893560,2014.0,65000.0,120800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Blue,328i,Automatic
https://www.carlist.my/used-cars/2013-bmw-328i-2-0-m-sport-tip-top-condition-car-king/7805140,2013.0,90000.0,103333.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,White,328i,Automatic
https://www.carlist.my/used-cars/bmw-328i-gran-turismo-2-0-a-gt-sport-power-boot/7807320,2014.0,80000.0,123800.0,4824.0,1997.0,Twin-scroll turbo,2920.0,1828.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1508.0,350.0,5.0,BMW,White,328i,Automatic
https://www.carlist.my/used-cars/2015-bmw-520i-2-0-sedan-f10-a-one-owner-easy-apply-loan-bank-and-credit/7879569,2015.0,105000.0,117800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,White,520i,Automatic
https://www.carlist.my/used-cars/2014-bmw-520i-2-0-facelift-full-service-record/7747563,2014.0,90000.0,115800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2015-bmw-520i-2-0-sedan/7790952,2015.0,40000.0,122500.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2012-bmw-520i-2-0-m-sport-f10-twinturbo-8sp-gps-likenew-sedan/7868759,2012.0,70000.0,82999.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,270.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2015-bmw-520i-2-0-m-sport-lci-under-warranty-with-1-owner/7905637,2015.0,75000.0,129800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2014-bmw-520i-2-0-sedan/7406861,2014.0,95000.0,119999.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,White,520i,Automatic
https://www.carlist.my/used-cars/2012-bmw-520i-2-0-m-sport-sedan-true-year-ori-paint/7199852,2012.0,75000.0,79800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,270.0,4.0,BMW,Silver,520i,Automatic
https://www.carlist.my/used-cars/2014-bmw-520i-facelift-local/7908602,2014.0,120000.0,119800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Silver,520i,Automatic
https://www.carlist.my/used-cars/2017-local-bmw-520i-m-sport-under-warranty-67k-mil/7832979,2017.0,70000.0,172500.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Blue,520i,Automatic
https://www.carlist.my/used-cars/2012-bmw-520i-2-0-m-performance-bodykit-accident-free/7405719,2012.0,95000.0,79888.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,270.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2014-bmw-520i-2-0-sedan-free-1-year-warranty-accident-free-1-owner-clean-interior/7917561,2014.0,85000.0,112800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2012-bmw-520i-2-0-m-sport-sedan/7675911,2012.0,75000.0,98000.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,270.0,4.0,BMW,White,520i,Automatic
https://www.carlist.my/used-cars/2012-bmw-520i-2-0-limousine-promosi-pkp-harga-termasuk-semua-kecuali-insurans-percuma-warranty-1-tahun-untuk-engine-gearbox/7892318,2012.0,125000.0,86800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,270.0,4.0,BMW,Grey,520i,Automatic
https://www.carlist.my/used-cars/bmw-520i-2-0-facelift-full-leather-seat-memory-seat-paddle-shift-push-start-button-keyless-digital-meter/7694612,2013.0,80000.0,103700.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Silver,520i,Automatic
https://www.carlist.my/used-cars/2012-bmw-520i-f10/7669863,2012.0,115000.0,79800.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,270.0,4.0,BMW,White,520i,Automatic
https://www.carlist.my/used-cars/2014-bmw-520i-2-0-sedan/7883396,2014.0,115000.0,115800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2016-bmw-520i-2-0-m-sport-sedan/7843476,2016.0,42500.0,163800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Blue,520i,Automatic
https://www.carlist.my/used-cars/2012-bmw-520i-2-0-sedan-for-sales/7370844,2012.0,120000.0,72888.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,270.0,4.0,BMW,White,520i,Automatic
https://www.carlist.my/used-cars/2015-bmw-520i-f10-ckd-2-0-m-sport-new-facelift-twin-power-turbo-6wb-digital-meter-paddle-shift-keyless-entry/7883872,2015.0,80000.0,124800.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1462.0,270.0,4.0,BMW,Grey,520i,Automatic
https://www.carlist.my/used-cars/2005-bmw-520i-2-2-sedan-full-service-record-suspension-transmission-running-in-very-good-condition/7888415,2005.0,180000.0,29800.0,4841.0,2171.0,Aspirated,2888.0,1846.0,Multi-Point Injected,5.0,170.0,Petrol - Unleaded (ULP),Hydraulic Power,Parallel Import,1468.0,210.0,4.0,BMW,Black,520i,Automatic
https://www.carlist.my/used-cars/2018-bmw-318i-luxury-f30/7855039,2018.0,40000.0,148800.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Grey,318i,Automatic
https://www.carlist.my/used-cars/2000-bmw-318i-1-9-sedan/7879916,2000.0,205000.0,15900.0,4470.0,1895.0,Aspirated,2725.0,1740.0,Multi-Point Injected,5.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1415.0,180.0,4.0,BMW,Black,318i,Automatic
https://www.carlist.my/used-cars/2019-bmw-318i-1-5-luxury-sedan/7785230,2019.0,45000.0,163800.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Black,318i,Automatic
https://www.carlist.my/used-cars/2017-bmw-318i-1-5-luxury-facelift-under-warranty-till-2022-oct-full-service-record-1-owner/7817643,2017.0,80000.0,113800.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,White,318i,Automatic
https://www.carlist.my/used-cars/2015-bmw-318i-1-5-luxury-sedan/7243739,2015.0,77500.0,93000.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Blue,318i,Automatic
https://www.carlist.my/used-cars/2017-bmw-318i-1-5-luxury-sedan-f30-facelift-3-series-b38/7908258,2017.0,65000.0,126000.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Blue,318i,Automatic
https://www.carlist.my/used-cars/2001-bmw-318i-1-9-sedan-a/7897155,2001.0,175000.0,16888.0,4471.0,1895.0,Aspirated,2725.0,1739.0,Multi-Point Injected,5.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,180.0,4.0,BMW,Silver,318i,Automatic
https://www.carlist.my/used-cars/2016-bmw-318i-1-5-lci-a-m-sport/7786373,2016.0,70000.0,108800.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Grey,318i,Automatic
https://www.carlist.my/used-cars/2016-bmw-318i-1-5-luxury-sedan-warranty-bmw-dec-2021/7791816,2016.0,140000.0,98000.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,White,318i,Automatic
https://www.carlist.my/used-cars/2015-bmw-318i-1-5-new-facelifts-6-months-warranty/7793150,2015.0,80000.0,88800.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,White,318i,Automatic
https://www.carlist.my/used-cars/1yr-warranty-bmw-318i-1-5-a-f30-new-facelift-sport-high-loan-2017/7898533,2017.0,70000.0,97800.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,White,318i,Automatic
